TransportId,Name,StopId,StreetNumber,StreetName,Suburb,PostCode,State,Country,EntranceType,Latitude,Longitude,ExitNumber
5867,Everton,816,39,Everton Road,Strathfield,2135,New South Wales,Australia,Lift,-33.871468,151.094603,NULL
5868,Everton,817,39,Everton Road,Strathfield,2135,New South Wales,Australia,Stairs,-33.871344,151.094481,NULL
5869,Strathfield,818,NULL,NULL,Strathfield,2135,New South Wales,Australia,Ramp,-33.872208,151.094283,NULL
5870,Albert,819,1,Albert Road,Strathfield,2135,New South Wales,Australia,Ramp,-33.871859,151.093829,NULL
5871,Grosvenor,820,30,Grosvenor Crescent,Summer Hill,2130,New South Wales,Australia,Stairs,-33.890159,151.138944,NULL
5872,Carlton,821,60,Carlton Crescent,Summer Hill,2130,New South Wales,Australia,Lift,-33.890532,151.138907,NULL
5873,Grosvenor,822,30,Grosvenor Crescent,Summer Hill,2130,New South Wales,Australia,Lift,-33.890106,151.138752,NULL
5874,Carlton,823,60,Carlton Crescent,Summer Hill,2130,New South Wales,Australia,Stairs,-33.890441,151.138641,NULL
5875,Carlton,824,60,Carlton Crescent,Summer Hill,2130,New South Wales,Australia,Ramp,-33.890431,151.138615,NULL
5876,East,825,NULL,NULL,Sutherland,2232,New South Wales,Australia,Lift,-34.031570,151.057432,NULL
5877,East,826,NULL,NULL,Sutherland,2232,New South Wales,Australia,Path,-34.031556,151.057342,NULL
5878,East,827,NULL,NULL,Sutherland,2232,New South Wales,Australia,Stairs,-34.031834,151.056909,NULL
5879,East,828,NULL,NULL,Sutherland,2232,New South Wales,Australia,Ramp,-34.031834,151.056909,NULL
5880,Gleeson,829,NULL,NULL,Sydenham,2044,New South Wales,Australia,Lift,-33.914911,151.166101,NULL
5881,Gleeson,830,NULL,NULL,Sydenham,2044,New South Wales,Australia,Path,-33.914863,151.166047,NULL
5882,George,831,44A,George Street,Tahmoor,2573,New South Wales,Australia,Path,-34.223587,150.590241,NULL
5883,Pitt,832,41,Pitt Street,Tahmoor,2573,New South Wales,Australia,Path,-34.223465,150.589830,NULL
5884,Railway,833,4,Weir Road,Tallong,2579,New South Wales,Australia,Path,-34.718375,150.086092,NULL
5885,Woodberry,834,9,Woodberry Road,Tarro,2322,New South Wales,Australia,Stairs,-32.808820,151.669463,NULL
5886,Woodberry,835,9,Woodberry Road,Tarro,2322,New South Wales,Australia,Stairs,-32.808895,151.669372,NULL
5887,Brisbane Water,836,NULL,Brisbane Water Drive,Tascott,2250,New South Wales,Australia,Ramp,-33.450839,151.318815,NULL
5888,Brisbane Water,837,NULL,Brisbane Water Drive,Tascott,2250,New South Wales,Australia,Stairs,-33.450882,151.318787,NULL
5889,Glenrock,838,8,Kateena Avenue,Tascott,2250,New South Wales,Australia,Ramp,-33.450773,151.318740,NULL
5890,Glenrock,839,4,Kateena Avenue,Tascott,2250,New South Wales,Australia,Stairs,-33.450949,151.318344,NULL
5891,Parramatta,840,739,A22,Summer Hill,2130,New South Wales,Australia,Lift,-33.889566,151.145176,NULL
5892,Parramatta,841,743,Great Western Highway,Summer Hill,2130,New South Wales,Australia,Lift,-33.889906,151.145104,NULL
5893,Parramatta,842,743,A22,Summer Hill,2130,New South Wales,Australia,Stairs,-33.889630,151.145083,NULL
5894,Parramatta,843,743,Great Western Highway,Summer Hill,2130,New South Wales,Australia,Stairs,-33.889868,151.145073,NULL
5895,Johnson,844,22,Johnson Street,Maitland,2320,New South Wales,Australia,Ramp,-32.723231,151.539895,NULL
5896,Johnson,845,22,Johnson Street,Maitland,2320,New South Wales,Australia,Stairs,-32.723378,151.539885,NULL
5897,Sturt,846,NULL,NULL,Telopea,2117,New South Wales,Australia,Path,-33.794006,151.041781,NULL
5898,Sturt,847,NULL,NULL,Telopea,2117,New South Wales,Australia,Ramp,-33.794249,151.041524,NULL
5899,Sturt,848,33,Sturt Street,Telopea,2117,New South Wales,Australia,Path,-33.794570,151.041383,NULL
5900,Adderton,849,55A,Adderton Road,Telopea,2117,New South Wales,Australia,Ramp,-33.794021,151.041263,NULL
5901,Adderton,850,55A,Adderton Road,Telopea,2117,New South Wales,Australia,Stairs,-33.794115,151.041195,NULL
5902,Griffith,851,14,Griffiths Street,Tempe,2044,New South Wales,Australia,Stairs,-33.923691,151.156798,NULL
5903,Griffith,852,24,Griffiths Street,Tempe,2044,New South Wales,Australia,Stairs,-33.923947,151.156750,NULL
5904,Richardson,853,NULL,Unnamed Road,Marrickville,2204,New South Wales,Australia,Stairs,-33.923580,151.156471,NULL
5905,Richardson,854,NULL,Richardsons Crescent,Marrickville,2204,New South Wales,Australia,Stairs,-33.923896,151.156397,NULL
5906,William,855,NULL,William Street,Teralba,2284,New South Wales,Australia,Ramp,-32.962768,151.604150,NULL
5907,William,856,NULL,NULL,Teralba,2284,New South Wales,Australia,Path,-32.962727,151.603926,NULL
5908,Railway,857,127,Railway Street,Teralba,2284,New South Wales,Australia,Stairs,-32.962162,151.603641,NULL
5909,Pirrama,858,48A,Pirrama Road,Pyrmont,2009,New South Wales,Australia,Path,-33.867270,151.195709,NULL
5910,Station,859,NULL,NULL,Thirroul,2515,New South Wales,Australia,Stairs,-34.317860,150.919375,NULL
5911,Station,860,7,Station Street,Thirroul,2515,New South Wales,Australia,Lift,-34.317997,150.919252,NULL
5912,Railway,861,4,Railway Parade,Thirroul,2515,New South Wales,Australia,Path,-34.317883,150.918865,NULL
5913,Railway,862,4,Railway Parade,Thirroul,2515,New South Wales,Australia,Stairs,-34.317958,150.918851,NULL
5914,Railway,863,288,Pennant Hills Road,Thornleigh,2120,New South Wales,Australia,Path,-33.732079,151.078373,NULL
5915,Railway,864,NULL,NULL,Thornleigh,2120,New South Wales,Australia,Stairs,-33.732118,151.078332,NULL
5916,The Esplanade,865,86,The Esplanade,Thornleigh,2120,New South Wales,Australia,Stairs,-33.731809,151.078118,NULL
5917,Karuah,866,17,Karuah Street,Thornton,2322,New South Wales,Australia,Stairs,-32.783573,151.639993,NULL
5918,Karuah,867,17,Karuah Street,Thornton,2322,New South Wales,Australia,Lift,-32.783561,151.639955,NULL
5919,Wentworth,868,40,Cooyong Crescent,Toongabbie,2146,New South Wales,Australia,Ramp,-33.786999,150.951607,NULL
5920,Portice,869,11,Portico Parade,Toongabbie,2146,New South Wales,Australia,Ramp,-33.787142,150.951166,NULL
5921,George,870,NULL,George Street,Sydney,2000,New South Wales,Australia,Stairs,-33.873171,151.207125,2
5922,George,871,552,George Street,Sydney,2000,New South Wales,Australia,Stairs,-33.873576,151.207064,2
5923,George,872,816,George Street,Sydney,2000,New South Wales,Australia,Lift,-33.873894,151.207020,2
5924,George,873,816,George Street,Sydney,2000,New South Wales,Australia,Stairs,-33.873948,151.207008,2
5925,George,874,63,George Street,Sydney,2000,New South Wales,Australia,Stairs,-33.873243,151.206718,5
5926,George,875,455,George Street,Sydney,2000,New South Wales,Australia,Stairs,-33.873002,151.206696,5
5927,George,876,485,George Street,Sydney,2000,New South Wales,Australia,Stairs,-33.874166,151.206667,4
5928,George,877,483,George Street,Sydney,2000,New South Wales,Australia,Stairs,-33.873704,151.206619,5
5929,Kent,878,NULL,Unnamed Road,Sydney,2000,New South Wales,Australia,Path,-33.873462,151.205675,5
5930,Towradgi,879,NULL,NULL,Towradgi,2518,New South Wales,Australia,Ramp,-34.384084,150.901667,NULL
5931,Towradgi,880,NULL,NULL,Towradgi,2518,New South Wales,Australia,Ramp,-34.384126,150.901358,NULL
5932,Bryant,881,NULL,Bryant Drive,Tuggerah,2259,New South Wales,Australia,Ramp,-33.307745,151.420420,NULL
5933,Bryant,882,NULL,Bryant Drive,Tuggerah,2259,New South Wales,Australia,Stairs,-33.307745,151.420420,NULL
5934,Pacific,883,86,Pacific Highway,Tuggerah,2259,New South Wales,Australia,Ramp,-33.307474,151.420075,NULL
5935,Pacific,884,NULL,Pacific Highway,Tuggerah,2259,New South Wales,Australia,Stairs,-33.307677,151.420038,NULL
5936,Rohini,885,2a,Rohini Street,Turramurra,2074,New South Wales,Australia,Path,-33.732589,151.129097,NULL
5937,William,886,NULL,Rohini St,Turramurra,2074,New South Wales,Australia,Path,-33.732877,151.128659,NULL
5938,Reede,887,128,Turrella Street,Turrella,2205,New South Wales,Australia,Stairs,-33.929774,151.140428,NULL
5939,Berkeley,888,NULL,NULL,Unanderra,2526,New South Wales,Australia,Stairs,-34.455128,150.846083,NULL
5940,Berkeley,889,NULL,NULL,Unanderra,2526,New South Wales,Australia,Stairs,-34.454803,150.845495,NULL
5941,Great Western,890,NULL,NULL,Valley Heights,2777,New South Wales,Australia,Stairs,-33.703882,150.584080,NULL
5942,Great Western,891,NULL,NULL,Valley Heights,2777,New South Wales,Australia,Ramp,-33.703855,150.584019,NULL
5943,Great Western,892,4,The Valley Road,Valley Heights,2777,New South Wales,Australia,Stairs,-33.704148,150.583689,NULL
5944,Waller,893,1,Waller Street,East Maitland,2323,New South Wales,Australia,Stairs,-32.750965,151.594137,NULL
5945,Victoria,894,64,Victoria Street,East Maitland,2323,New South Wales,Australia,Stairs,-32.751124,151.593796,NULL
5946,Villawood,895,NULL,River Avenue,Villawood,2163,New South Wales,Australia,Stairs,-33.880921,150.977362,NULL
5947,River,896,101,River Avenue,Villawood,2163,New South Wales,Australia,Stairs,-33.880740,150.977347,NULL
5948,Bandon,897,100,Bandon Road,Vineyard,2765,New South Wales,Australia,Ramp,-33.650188,150.851063,NULL
5949,Redleaf,898,1-5,Railway Avenue,Wahroonga,2076,New South Wales,Australia,Stairs,-33.718001,151.117518,NULL
5950,Alexandria,899,49,Alexandria Parade,Waitara,2077,New South Wales,Australia,Path,-33.710286,151.105246,NULL
5951,Waitara,900,12,Waitara Avenue,Waitara,2077,New South Wales,Australia,Stairs,-33.710656,151.104915,NULL
5952,Wallarobba Brookfield,901,1428,Dungog Road,Wallarobba,2420,New South Wales,Australia,Ramp,-32.496150,151.695692,NULL
5953,Eucalyptus,902,9A,Eucalyptus Circuit,Warabrook,2304,New South Wales,Australia,Ramp,-32.886983,151.711187,NULL
5954,Ring,903,NULL,Unnamed Road,Callaghan,2308,New South Wales,Australia,Ramp,-32.888486,151.709521,NULL
5955,Platt,904,NULL,NULL,Waratah,2298,New South Wales,Australia,Stairs,-32.902103,151.731215,NULL
5956,Platt,905,2,Railway Terrace,Mayfield,2304,New South Wales,Australia,Stairs,-32.902354,151.731023,NULL
5957,Davis,906,10A,Davis Street,Dulwich Hill,2203,New South Wales,Australia,Path,-33.898962,151.140003,NULL
5958,Weston,907,77,Weston Street,Dulwich Hill,2203,New South Wales,Australia,Path,-33.898812,151.139864,NULL
5959,Warnervale,908,2,Albert Warner Drive,Warnervale,2259,New South Wales,Australia,Path,-33.247384,151.449136,NULL
5960,Warnervale,909,2,Albert Warner Drive,Warnervale,2259,New South Wales,Australia,Path,-33.247132,151.448845,NULL
5961,Warrawee,910,1,Warrawee Avenue,Warrawee,2074,New South Wales,Australia,Path,-33.724393,151.122039,NULL
5962,Heydon,911,19,Heydon Avenue,Warrawee,2074,New South Wales,Australia,Path,-33.724541,151.121722,NULL
5963,Railway,912,58,Railway Parade,Warrimoo,2774,New South Wales,Australia,Stairs,-33.721326,150.602951,NULL
5964,Great Western,913,NULL,Great Western Highway,Warrimoo,2774,New South Wales,Australia,Stairs,-33.721589,150.602781,NULL
5965,Great Western,914,NULL,Great Western Highway,Warrimoo,2774,New South Wales,Australia,Ramp,-33.721592,150.602768,NULL
5966,Great Western,915,285,Great Western Highway,Warrimoo,2774,New South Wales,Australia,Ramp,-33.722068,150.602657,NULL
5967,Great Western,916,289,Great Western Highway,Warrimoo,2774,New South Wales,Australia,Stairs,-33.722044,150.602565,NULL
5968,Warwick,917,NULL,Warwick Street,Warwick Farm,2170,New South Wales,Australia,Stairs,-33.913180,150.935324,NULL
5969,Warwick,918,NULL,Warwick Street,Warwick Farm,2170,New South Wales,Australia,Lift,-33.913405,150.935276,NULL
5970,Remembrance,919,NULL,Remembrance Avenue,Warwick Farm,2170,New South Wales,Australia,Lift,-33.913246,150.934995,NULL
5971,Remembrance,920,NULL,Remembrance Avenue,Warwick Farm,2170,New South Wales,Australia,Stairs,-33.913473,150.934961,NULL
5972,Kooraban,921,3,McKell Avenue,Waterfall,2233,New South Wales,Australia,Ramp,-34.135172,150.994605,NULL
5973,Bay,922,NULL,NULL,Waverton,2060,New South Wales,Australia,Path,-33.837567,151.197468,NULL
5974,Bay,923,94A,Bay Road,Waverton,2060,New South Wales,Australia,Path,-33.837610,151.197336,NULL
5975,Railway,924,8,Railway Parade,Wentworth Falls,2782,New South Wales,Australia,Stairs,-33.709329,150.376489,NULL
5976,Station,925,22,Station Street,Wentworth Falls,2782,New South Wales,Australia,Stairs,-33.709525,150.376119,NULL
5977,Pyrmont Bridge,926,NULL,NULL,Pyrmont,2009,New South Wales,Australia,Path,-33.874241,151.194094,NULL
5978,Wattle,927,26,Wattle Street,Pyrmont,2009,New South Wales,Australia,Ramp,-33.875067,151.193538,NULL
5979,Wentworth,928,79,Wentworth Avenue,Wentworthville,2145,New South Wales,Australia,Stairs,-33.806868,150.972524,NULL
5980,The Kingsway,929,1,The Kingsway,Wentworthville,2145,New South Wales,Australia,Stairs,-33.807252,150.972304,NULL
5981,Wentworth,930,83,Wentworth Avenue,Wentworthville,2145,New South Wales,Australia,Ramp,-33.806676,150.971932,NULL
5982,The Kingsway,931,NULL,NULL,Wentworthville,2145,New South Wales,Australia,Ramp,-33.807068,150.971827,NULL
5983,Victoria,932,10,Kazanis Court,Werrington,2747,New South Wales,Australia,Stairs,-33.759049,150.757566,NULL
5984,Railway,933,18,Railway Street,Werrington,2747,New South Wales,Australia,Stairs,-33.759249,150.757531,NULL
5985,Victoria,934,10,Kazanis Court,Werrington,2747,New South Wales,Australia,Lift,-33.759037,150.757445,NULL
5986,Railway,935,10,Kazanis Court,Werrington,2747,New South Wales,Australia,Lift,-33.759207,150.757401,NULL
5987,Railway,936,2D,Ryedale Road,West Ryde,2114,New South Wales,Australia,Stairs,-33.807466,151.090579,NULL
5988,Railway,937,2D,Ryedale Road,West Ryde,2114,New South Wales,Australia,Lift,-33.807471,151.090403,NULL
5989,West,938,28,West Parade,West Ryde,2114,New South Wales,Australia,Ramp,-33.806875,151.090157,NULL
5990,West,939,2D,Ryedale Road,West Ryde,2114,New South Wales,Australia,Ramp,-33.807044,151.090083,NULL
5991,West,940,1-55,West Parade,West Ryde,2114,New South Wales,Australia,Stairs,-33.807467,151.089960,NULL
5992,Railway,941,25,Railway Parade,Westmead,2145,New South Wales,Australia,Stairs,-33.808361,150.988187,NULL
5993,Alexandria,942,27,Alexandra Avenue,Westmead,2145,New South Wales,Australia,Stairs,-33.808708,150.987870,NULL
5994,Railway,943,2,Railway Parade,Westmead,2145,New South Wales,Australia,Ramp,-33.808190,150.987715,NULL
5995,Alexandria,944,27,Alexandra Avenue,Westmead,2145,New South Wales,Australia,Ramp,-33.808641,150.987657,NULL
5996,King Georges,945,89,King Georges Road,Wiley Park,2195,New South Wales,Australia,Ramp,-33.922781,151.068062,NULL
5997,King Georges,946,89,King Georges Road,Wiley Park,2195,New South Wales,Australia,Ramp,-33.922704,151.068018,NULL
5998,George,947,6,Church Street,Windsor,2756,New South Wales,Australia,Path,-33.613623,150.811105,NULL
5999,Cox,948,21,Cox Street,Windsor,2756,New South Wales,Australia,Path,-33.612927,150.809029,NULL
6000,Railway,949,57-61,Railway Parade,Wingello,2579,New South Wales,Australia,Path,-34.692335,150.158381,NULL
6001,Sydney,950,9,Wingello Street,Wingello,2579,New South Wales,Australia,Path,-34.692016,150.158205,NULL
6002,Dungog,951,NULL,Dungog Road,Wirragulla,2420,New South Wales,Australia,Ramp,-32.462926,151.742468,NULL
6003,Brodie Spark,952,NULL,NULL,Wolli Creek,2205,New South Wales,Australia,Stairs,-33.928671,151.154443,NULL
6004,Brodie Spark,953,NULL,Brodie Spark Drive,Wolli Creek,2205,New South Wales,Australia,Lift,-33.928684,151.154358,NULL
6005,Discovery Point,954,2,Discovery Point Place,Wolli Creek,2205,New South Wales,Australia,Lift,-33.928849,151.153891,NULL
6006,Discovery Point,955,2,Discovery Point Place,Wolli Creek,2205,New South Wales,Australia,Stairs,-33.928829,151.153842,NULL
6007,Crown,956,335,Princes Highway,Wollongong,2500,New South Wales,Australia,Path,-34.425827,150.888638,NULL
6008,Station,957,8,Station Street,Wollongong,2500,New South Wales,Australia,Stairs,-34.426733,150.888559,NULL
6009,Station,958,8,Station Street,Wollongong,2500,New South Wales,Australia,Path,-34.426987,150.888436,NULL
6010,Crown,959,NULL,NULL,Wollongong,2500,New South Wales,Australia,Lift,-34.426456,150.888434,NULL
6011,Crown,960,NULL,NULL,Wollongong,2500,New South Wales,Australia,Lift,-34.426425,150.888220,NULL
6012,Crown,961,306A,Crown Street,Wollongong,2500,New South Wales,Australia,Path,-34.425872,150.888212,NULL
6013,Railway Staiton,962,1,Railway Station Square,Wollongong,2500,New South Wales,Australia,Path,-34.427208,150.887947,NULL
6014,Railway Staiton,963,NULL,NULL,Wollongong,2500,New South Wales,Australia,Ramp,-34.426791,150.887817,NULL
6015,Milner,964,2B,Milner Crescent,Wollstonecraft,2065,New South Wales,Australia,Path,-33.831590,151.192595,NULL
6016,Shirley,965,31,Shirley Road,Wollstonecraft,2065,New South Wales,Australia,Ramp,-33.832459,151.192182,NULL
6017,Shirley,966,1,Telopea Street,Wollstonecraft,2065,New South Wales,Australia,Path,-33.832674,151.191792,NULL
6018,Milray,967,43,Milray Avenue,Wollstonecraft,2065,New South Wales,Australia,Path,-33.831467,151.191573,NULL
6019,Morrison,968,NULL,NULL,Wombarra,2515,New South Wales,Australia,Stairs,-34.275453,150.953675,NULL
6020,Morrison,969,119,Morrison Avenue,Wombarra,2515,New South Wales,Australia,Stairs,-34.275304,150.953508,NULL
6021,Wondabyne Wharf,970,NULL,Unnamed Road,Wondabyne,2256,New South Wales,Australia,Ramp,-33.492021,151.257148,NULL
6022,Railway,971,19,Railway Parade,Woodford,2778,New South Wales,Australia,Stairs,-33.735751,150.482196,NULL
6023,Great Western,972,21,Railway Parade,Woodford,2778,New South Wales,Australia,Ramp,-33.735468,150.481841,NULL
6024,Great Western,973,56,Great Western Highway,Woodford,2778,New South Wales,Australia,Ramp,-33.735267,150.480885,NULL
6025,Swan,974,24,Denman Avenue,Woolooware,2230,New South Wales,Australia,Stairs,-34.047412,151.143762,NULL
6026,Swan,975,24,Denman Avenue,Woolooware,2230,New South Wales,Australia,Lift,-34.047448,151.143701,NULL
6027,Swan,976,1,Panorama Avenue,Woolooware,2230,New South Wales,Australia,Stairs,-34.047698,151.143648,NULL
6028,Swan,977,1,Panorama Avenue,Woolooware,2230,New South Wales,Australia,Lift,-34.047656,151.143584,NULL
6029,Park,978,18,Park Road,Woonona,2517,New South Wales,Australia,Ramp,-34.349393,150.915389,NULL
6030,Railway,979,1A,Railway Parade,Woonona,2517,New South Wales,Australia,Stairs,-34.349561,150.915360,NULL
6031,Park,980,NULL,NULL,Woonona,2517,New South Wales,Australia,Ramp,-34.349329,150.915110,NULL
6032,Blackwall,981,35-39,Blackwall Road,Woy Woy,2256,New South Wales,Australia,Path,-33.485973,151.324352,NULL
6033,Railway,982,9,Railway Street,Woy Woy,2256,New South Wales,Australia,Ramp,-33.485273,151.323725,NULL
6034,Railway,983,25,Railway Street,Woy Woy,2256,New South Wales,Australia,Lift,-33.485857,151.323384,NULL
6035,Railway,984,44,Railway Street,Woy Woy,2256,New South Wales,Australia,Stairs,-33.485978,151.323215,NULL
6036,Wyee,985,NULL,NULL,Wyee,2259,New South Wales,Australia,Ramp,-33.179840,151.487240,NULL
6037,Gorokan,986,16,Gorokan Road,Wyee,2259,New South Wales,Australia,Stairs,-33.180164,151.486856,NULL
6038,Carrington,987,NULL,NULL,Sydney,2000,New South Wales,Australia,Stairs,-33.865539,151.206314,1
6039,Carrington,988,9,Carrington Street,Sydney,2000,New South Wales,Australia,Stairs,-33.865833,151.206282,1
6040,Carrington,989,9,Carrington Street,Sydney,2000,New South Wales,Australia,Path,-33.865722,151.206269,1
6041,Carrington,990,NULL,NULL,Sydney,2000,New South Wales,Australia,Lift,-33.865705,151.206102,1
6042,York,991,NULL,NULL,Sydney,2000,New South Wales,Australia,Stairs,-33.865662,151.205972,3
6043,York,992,289-307,George Street,Sydney,2000,New South Wales,Australia,Stairs,-33.865756,151.205963,3
6044,York,993,NULL,NULL,Sydney,2000,New South Wales,Australia,Path,-33.865601,151.205520,3
6045,Jamison,994,1B,Jamison Street,Sydney,2000,New South Wales,Australia,Path,-33.864453,151.205316,NULL
6046,Clarence,995,50,Clarence Street,Sydney,2000,New South Wales,Australia,Lift,-33.865729,151.205079,4
6047,Clarence,996,34,Clarence Street,Sydney,2000,New South Wales,Australia,Path,-33.865643,151.205004,4
6048,Clarence,997,32,Clarence Street,Sydney,2000,New South Wales,Australia,Stairs,-33.865628,151.204800,4
6049,Napoleon,998,15A,Napoleon Street,Sydney,2000,New South Wales,Australia,Path,-33.865246,151.203970,NULL
6050,Napoleon,999,261,Kent Street,Sydney,2000,New South Wales,Australia,Lift,-33.865341,151.203967,NULL
6051,Howarth,1000,51,Howarth Street,Wyong,2259,New South Wales,Australia,Stairs,-33.285083,151.425599,NULL
6052,Howarth,1001,47,Howarth Street,Wyong,2259,New South Wales,Australia,Lift,-33.285332,151.425549,NULL
6053,Pacific,1002,72,Pacific Highway,Wyong,2259,New South Wales,Australia,Lift,-33.285249,151.425220,NULL
6054,Pacific,1003,84,Pacific Highway,Wyong,2259,New South Wales,Australia,Stairs,-33.285322,151.425158,NULL
6055,Hume,1004,NULL,NULL,Yagoona,2199,New South Wales,Australia,Path,-33.907331,151.024676,NULL
6056,Railway,1005,NULL,Railway Street,Yennora,2161,New South Wales,Australia,Stairs,-33.864882,150.971040,NULL
6057,Nelson,1006,33,Nelson Road,Yennora,2161,New South Wales,Australia,Stairs,-33.864620,150.970945,NULL
6058,Railway,1007,38,Nelson Road,Yennora,2161,New South Wales,Australia,Stairs,-33.864988,150.970808,NULL
6059,Railway,1008,39,Nelson Road,Yennora,2161,New South Wales,Australia,Ramp,-33.865029,150.970716,NULL
6060,Old Hume,1009,38-42,Old Hume Highway,Yerrinbool,2575,New South Wales,Australia,Path,-34.371592,150.543448,NULL
6061,Bells,1010,NULL,Unnamed Road,Clarence,2790,New South Wales,Australia,Stairs,-33.471841,150.202119,NULL
